Column1,Ligand_name,SMILES
3197,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
3198,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
3199,testmol80,CC(=O)C=CC=C(C(=O)O)O
3200,testmol81,CC(C)CC(=O)C(=O)O
3201,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
3202,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
3203,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
3204,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
3205,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
3206,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
3207,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
3208,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
3209,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
3210,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
3211,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
3212,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
3213,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
3214,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
3215,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
3216,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
3217,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
3218,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
3219,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
3220,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
3221,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
3222,testmol6,CN=C=O
3223,testmol7,O=Cc1ccc(O)c(OC)c1
3224,testmol8,COc1cc(C=O)ccc1O
3225,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
3226,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
3227,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
3228,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
3229,testmol13,CN1CCC[C@H]1c2cccnc2
3230,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
3231,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
3232,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
3233,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
3234,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
3235,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
3236,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
3237,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
3238,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
3239,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
3240,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
3241,testmol24,c1ccc(c(c1)O)O
3242,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
3243,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
3244,testmol27,CC(CN)O
3245,testmol28,C(C(=O)COP(=O)(O)O)N
3246,testmol29,CCn1cnc2c1ncnc2N
3247,testmol30,CCC(C)(C(C(=O)O)O)O
3248,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
3249,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
3250,testmol33,c1c(cc(c(c1O)O)O)O
3251,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
3252,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
3253,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
3254,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
3255,testmol38,c1cc(c(c(c1)O)O)C(=O)O
3256,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
3257,testmol40,CCC(C(=O)C)(C(=O)O)O
3258,testmol41,CC(=O)C(C)(C(=O)O)O
3259,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
3260,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
3261,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
3262,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
3263,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
3264,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
3265,testmol48,C(=O)C(C(=O)O)N
3266,testmol49,C(=CC=O)C=C(C(=O)O)N
3267,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
3268,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
3269,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
3270,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
3271,testmol54,CC(C)(CO)C(=O)C(=O)O
3272,testmol55,CC1(COC(=O)C1=O)C
3273,testmol56,C1C(C(C(OC1O)CO)O)O
3274,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
3275,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
3276,testmol59,C(CC(=O)O)C(C(=O)O)O
3277,testmol60,C(C(=O)[O-])(C(=O)[O-])O
3278,testmol61,C(C(=O)O)(C(=O)O)O
3279,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
3280,testmol63,CCC(C)C(=O)C(=O)O
3281,testmol64,C(CC(=O)N)C(=O)C(=O)O
3282,testmol65,CC(C)C(=O)C(=O)O
3283,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
3284,testmol67,C(CC(=O)O)C(=O)C(=O)O
3285,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
3286,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
3287,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
3288,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
3289,testmol70,CCC(=O)C(=O)O
3290,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
3291,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
3292,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
3293,testmol74,CC(CC(C(=O)O)N)N
3294,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
3295,testmol76,c1c(c(cc(c1Cl)O)Cl)O
3296,testmol77,c1cc(c(cc1Cl)O)Cl
3297,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
3298,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
3299,testmol80,CC(=O)C=CC=C(C(=O)O)O
3300,testmol81,CC(C)CC(=O)C(=O)O
3301,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
3302,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
3303,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
3304,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
3305,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
3306,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
3307,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
3308,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
3309,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
3310,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
3311,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
3312,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
3313,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
3314,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
3315,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
3316,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
3317,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
3318,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
3319,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
3320,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
3321,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
3322,testmol6,CN=C=O
3323,testmol7,O=Cc1ccc(O)c(OC)c1
3324,testmol8,COc1cc(C=O)ccc1O
3325,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
3326,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
3327,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
3328,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
3329,testmol13,CN1CCC[C@H]1c2cccnc2
3330,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
3331,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
3332,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
3333,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
3334,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
3335,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
3336,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
3337,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
3338,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
3339,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
3340,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
3341,testmol24,c1ccc(c(c1)O)O
3342,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
3343,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
3344,testmol27,CC(CN)O
3345,testmol28,C(C(=O)COP(=O)(O)O)N
3346,testmol29,CCn1cnc2c1ncnc2N
3347,testmol30,CCC(C)(C(C(=O)O)O)O
3348,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
3349,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
3350,testmol33,c1c(cc(c(c1O)O)O)O
3351,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
3352,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
3353,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
3354,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
3355,testmol38,c1cc(c(c(c1)O)O)C(=O)O
3356,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
3357,testmol40,CCC(C(=O)C)(C(=O)O)O
3358,testmol41,CC(=O)C(C)(C(=O)O)O
3359,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
3360,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
3361,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
3362,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
3363,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
3364,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
3365,testmol48,C(=O)C(C(=O)O)N
3366,testmol49,C(=CC=O)C=C(C(=O)O)N
3367,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
3368,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
3369,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
3370,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
3371,testmol54,CC(C)(CO)C(=O)C(=O)O
3372,testmol55,CC1(COC(=O)C1=O)C
3373,testmol56,C1C(C(C(OC1O)CO)O)O
3374,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
3375,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
3376,testmol59,C(CC(=O)O)C(C(=O)O)O
3377,testmol60,C(C(=O)[O-])(C(=O)[O-])O
3378,testmol61,C(C(=O)O)(C(=O)O)O
3379,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
3380,testmol63,CCC(C)C(=O)C(=O)O
3381,testmol64,C(CC(=O)N)C(=O)C(=O)O
3382,testmol65,CC(C)C(=O)C(=O)O
3383,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
3384,testmol67,C(CC(=O)O)C(=O)C(=O)O
3385,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
3386,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
3387,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
3388,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
3389,testmol70,CCC(=O)C(=O)O
3390,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
3391,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
3392,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
3393,testmol74,CC(CC(C(=O)O)N)N
3394,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
3395,testmol76,c1c(c(cc(c1Cl)O)Cl)O
3396,testmol77,c1cc(c(cc1Cl)O)Cl
3397,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
3398,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
3399,testmol80,CC(=O)C=CC=C(C(=O)O)O
3400,testmol81,CC(C)CC(=O)C(=O)O
3401,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
3402,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
3403,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
3404,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
3405,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
3406,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
3407,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
3408,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
3409,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
3410,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
3411,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
3412,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
3413,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
3414,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
3415,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
3416,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
3417,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
3418,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
3419,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
3420,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
3421,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
3422,testmol6,CN=C=O
3423,testmol7,O=Cc1ccc(O)c(OC)c1
3424,testmol8,COc1cc(C=O)ccc1O
3425,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
3426,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
3427,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
3428,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
3429,testmol13,CN1CCC[C@H]1c2cccnc2
3430,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
3431,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
3432,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
3433,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
3434,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
3435,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
3436,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
3437,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
3438,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
3439,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
3440,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
3441,testmol24,c1ccc(c(c1)O)O
3442,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
3443,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
3444,testmol27,CC(CN)O
3445,testmol28,C(C(=O)COP(=O)(O)O)N
3446,testmol29,CCn1cnc2c1ncnc2N
3447,testmol30,CCC(C)(C(C(=O)O)O)O
3448,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
3449,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
3450,testmol33,c1c(cc(c(c1O)O)O)O
3451,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
3452,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
3453,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
3454,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
3455,testmol38,c1cc(c(c(c1)O)O)C(=O)O
3456,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
3457,testmol40,CCC(C(=O)C)(C(=O)O)O
3458,testmol41,CC(=O)C(C)(C(=O)O)O
3459,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
3460,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
3461,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
3462,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
3463,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
3464,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
3465,testmol48,C(=O)C(C(=O)O)N
3466,testmol49,C(=CC=O)C=C(C(=O)O)N
3467,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
3468,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
3469,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
3470,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
3471,testmol54,CC(C)(CO)C(=O)C(=O)O
3472,testmol55,CC1(COC(=O)C1=O)C
3473,testmol56,C1C(C(C(OC1O)CO)O)O
3474,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
3475,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
3476,testmol59,C(CC(=O)O)C(C(=O)O)O
3477,testmol60,C(C(=O)[O-])(C(=O)[O-])O
3478,testmol61,C(C(=O)O)(C(=O)O)O
3479,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
3480,testmol63,CCC(C)C(=O)C(=O)O
3481,testmol64,C(CC(=O)N)C(=O)C(=O)O
3482,testmol65,CC(C)C(=O)C(=O)O
3483,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
3484,testmol67,C(CC(=O)O)C(=O)C(=O)O
3485,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
3486,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
3487,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
3488,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
3489,testmol70,CCC(=O)C(=O)O
3490,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
3491,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
3492,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
3493,testmol74,CC(CC(C(=O)O)N)N
3494,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
3495,testmol76,c1c(c(cc(c1Cl)O)Cl)O
3496,testmol77,c1cc(c(cc1Cl)O)Cl
3497,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
3498,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
3499,testmol80,CC(=O)C=CC=C(C(=O)O)O
3500,testmol81,CC(C)CC(=O)C(=O)O
3501,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
3502,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
3503,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
3504,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
3505,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
3506,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
3507,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
3508,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
3509,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
3510,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
3511,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
